customer_id,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,owns_car,tenure,age,address,postcode,state,property_valuation,total_profit,n_transaction,profit_per_transaction,post_code_cut,diverging_post_code,diverging_job_title
2523,Female,28,1961-10-29,VP Marketing,Financial Services,Mass Customer,Yes,9,55,9 Oak Park,4205,QLD,4,5877.28,10,587.728,"(4150,4250]",Other,Other
2524,Male,84,1969-05-29,Help Desk Technician,Retail,Mass Customer,Yes,8,48,82 Lukken Lane,2190,NSW,10,2222.3700000000003,6,370.39500000000004,"(2150,2250]",Other,Other
2525,Male,25,1992-10-03,Cost Accountant,Financial Services,Mass Customer,No,8,24,88551 Hollow Ridge Pass,3500,VIC,2,217.51,1,217.51,"(3450,3550]",Other,Other
2526,Male,89,1969-02-01,Software Test Engineer,Manufacturing,Mass Customer,No,8,48,283 Claremont Hill,2138,NSW,9,2467.14,6,411.19,"(2050,2150]",Other,Other
2527,Female,60,1980-07-19,Technical Writer,n/a,Affluent Customer,Yes,16,36,633 Menomonie Junction,3523,VIC,2,4600.01,7,657.1442857142857,"(3450,3550]",Other,Other
2528,Male,81,1978-09-23,Senior Editor,Financial Services,Affluent Customer,No,15,38,3 Myrtle Terrace,4161,QLD,7,4870.35,7,695.7642857142857,"(4150,4250]",Other,Other
2529,Male,81,1954-05-11,Quality Engineer,Manufacturing,High Net Worth,Yes,10,63,3 Park Meadow Drive,3023,VIC,7,4083.33,7,583.3328571428572,"(2950,3050]","(2950,3050]",Other
2530,Female,63,1960-08-03,Business Systems Development Analyst,Property,Mass Customer,Yes,18,56,2757 Green Ridge Circle,2567,NSW,8,2746.93,7,392.4185714285714,"(2550,2650]",Other,Business Systems Development Analyst
2531,Male,48,1981-08-20,Teacher,Property,High Net Worth,Yes,8,35,46 Dawn Way,2340,NSW,5,3162.37,7,451.76714285714286,"(2250,2350]",Other,Other
2533,Male,11,1993-07-26,Speech Pathologist,Health,Affluent Customer,Yes,5,23,671 Mallory Pass,2177,NSW,8,1710.62,3,570.2066666666666,"(2150,2250]",Other,Other
2534,Female,70,1965-06-21,Research Associate,Manufacturing,Affluent Customer,Yes,12,51,025 Knutson Terrace,2350,NSW,3,1900.9299999999996,7,271.5614285714285,"(2250,2350]",Other,Research Associate
2535,Male,53,1981-08-20,Accountant,Financial Services,Affluent Customer,No,13,35,778 Cambridge Street,4209,QLD,4,3065.02,6,510.83666666666664,"(4150,4250]",Other,Other
2536,Female,71,1964-06-10,Associate Professor,Health,Mass Customer,Yes,16,52,601 Dryden Way,2264,NSW,7,4622.41,6,770.4016666666666,"(2250,2350]",Other,Associate Professor
2537,Female,8,1989-09-06,Senior Quality Engineer,n/a,Affluent Customer,Yes,12,27,3144 Ruskin Trail,2046,NSW,11,6157.03,11,559.73,"[1950,2050]",Other,Senior Quality Engineer
2539,Male,68,1967-04-22,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,12,50,0166 Stephen Drive,2785,NSW,7,2862.41,5,572.482,"(2750,2850]",Other,Other
2541,Male,17,2000-03-14,Software Engineer,Financial Services,High Net Worth,Yes,2,17,6865 Duke Trail,2234,NSW,10,1918.88,2,959.44,"(2150,2250]",Other,Other
2542,Female,43,1966-03-11,Accounting Assistant,Property,Affluent Customer,Yes,12,51,2 Larry Trail,2207,NSW,8,6559.26,7,937.0371428571428,"(2150,2250]",Other,Other
2543,Male,41,1999-06-03,Web Developer,n/a,Affluent Customer,No,2,17,1 Straubel Alley,2117,NSW,10,4303.86,4,1075.965,"(2050,2150]",Other,Other
2544,Male,73,1988-01-31,VP Marketing,Manufacturing,Mass Customer,Yes,16,29,440 Ronald Regan Pass,2261,NSW,7,3044.7999999999997,6,507.46666666666664,"(2250,2350]",Other,Other
2545,Female,33,1978-04-11,Tax Accountant,Manufacturing,Mass Customer,Yes,16,39,709 Rieder Terrace,3995,VIC,2,1970.7799999999997,3,656.9266666666666,"(3950,4050]",Other,Other
2546,Female,45,1980-04-10,Assistant Professor,Manufacturing,High Net Worth,No,11,37,688 Kropf Circle,3351,VIC,5,974.54,4,243.635,"(3350,3450]","(3350,3450]",Other
2547,Female,91,1985-07-08,Social Worker,Health,Mass Customer,Yes,14,31,5463 Arapahoe Point,4503,QLD,4,703.8300000000002,3,234.61000000000004,"(4450,4550]",Other,Other
2548,Female,11,1971-07-30,Chief Design Engineer,n/a,Mass Customer,No,13,45,12 Fairfield Parkway,3029,VIC,7,5981.75,12,498.4791666666667,"(2950,3050]","(2950,3050]",Other
2549,Male,12,1998-08-07,Pharmacist,Health,Mass Customer,Yes,4,18,01 Burning Wood Terrace,2323,NSW,9,2211.5599999999995,4,552.8899999999999,"(2250,2350]",Other,Other
2550,Male,34,1997-08-12,Pharmacist,Health,Mass Customer,Yes,4,19,92427 Norway Maple Street,3000,VIC,6,3128.27,5,625.654,"(2950,3050]","(2950,3050]",Other
2551,Female,0,1987-10-10,VP Quality Control,n/a,Mass Customer,No,5,29,35 Shelley Court,3156,VIC,8,2445.3,4,611.325,"(3150,3250]",Other,Other
2554,Female,76,1982-08-21,Software Engineer,n/a,High Net Worth,No,12,34,8561 Alpine Center,2380,NSW,3,2883.9599999999996,5,576.7919999999999,"(2350,2450]",Other,Other
2555,Male,43,1976-09-19,Health Coach,Health,Affluent Customer,No,11,40,48 Lighthouse Bay Point,2430,NSW,7,5495.54,5,1099.108,"(2350,2450]",Other,Other
2559,Female,7,1969-06-21,Assistant Media Planner,Entertainment,High Net Worth,No,8,47,3934 Karstens Circle,2650,NSW,2,2385.42,7,340.7742857142857,"(2550,2650]",Other,Other
2560,Male,7,1980-10-01,Developer,n/a,Mass Customer,No,21,36,583 Eagle Crest Road,2000,NSW,8,5595.44,11,508.6763636363636,"[1950,2050]",Other,Developer
2562,Male,98,1980-09-26,Internal Auditor,Retail,Mass Customer,No,13,36,0 Truax Trail,3677,VIC,5,3848.22,7,549.7457142857143,"(3650,3750]","(3650,3750]",Other
2563,Female,49,1990-03-08,Administrative Assistant,n/a,Mass Customer,Yes,20,27,65 Waxwing Drive,2121,NSW,11,1715.61,5,343.12199999999996,"(2050,2150]",Other,Administrative Assistant
2564,Female,18,1976-04-29,Engineer,Health,Mass Customer,No,15,41,1 Mendota Drive,2107,NSW,11,1144.35,5,228.86999999999998,"(2050,2150]",Other,Other
2565,Female,62,1969-08-17,Junior Executive,Health,Affluent Customer,Yes,9,47,4821 Schlimgen Avenue,2007,NSW,11,7496.36,9,832.9288888888889,"[1950,2050]",Other,Other
2566,Female,48,1996-10-29,Accountant,Entertainment,Affluent Customer,Yes,6,20,54 Miller Parkway,3041,VIC,8,3154.7799999999997,10,315.47799999999995,"(2950,3050]","(2950,3050]",Other
2567,Male,97,1975-01-13,Systems Administrator,Financial Services,Mass Customer,No,22,42,4 Barby Avenue,2705,NSW,5,1829.58,4,457.395,"(2650,2750]",Other,Other
2568,Female,42,1983-02-16,Staff Scientist,Manufacturing,Mass Customer,No,18,34,084 Brickson Park Park,3177,VIC,5,1232.95,4,308.2375,"(3150,3250]",Other,Other
2569,Male,62,1985-05-03,VP Quality Control,Retail,Mass Customer,No,16,32,147 Golden Leaf Pass,2061,NSW,10,3935.08,7,562.1542857142857,"(2050,2150]",Other,Other
2570,Male,13,1977-09-10,Professor,Financial Services,Mass Customer,Yes,18,39,457 Merry Pass,4812,QLD,3,4345.31,7,620.7585714285715,"(4750,4850]","(4750,4850]",Other
2571,Male,97,1986-11-17,Internal Auditor,Health,Affluent Customer,Yes,7,30,94 Marquette Way,2010,NSW,11,2222.29,3,740.7633333333333,"[1950,2050]",Other,Other
2572,Female,30,1980-12-30,Engineer,Financial Services,Mass Customer,No,13,36,711 Summerview Junction,2075,NSW,10,4558.42,8,569.8025,"(2050,2150]",Other,Other
2573,Female,72,1954-09-23,Software Engineer,n/a,Mass Customer,No,10,62,22 Debs Point,2233,NSW,9,2007.8300000000002,4,501.95750000000004,"(2150,2250]",Other,Other
2575,Male,87,1974-06-07,Business Systems Development Analyst,Financial Services,High Net Worth,Yes,16,42,18 Towne Way,2171,NSW,9,2118,5,423.6,"(2150,2250]",Other,Business Systems Development Analyst
2576,Female,15,1959-05-30,Associate Professor,Manufacturing,Mass Customer,No,13,58,55501 Sugar Street,2548,NSW,7,2522.18,7,360.31142857142856,"(2450,2550]",Other,Associate Professor
2577,Male,78,1976-03-19,Operator,n/a,Mass Customer,Yes,10,41,80 Cambridge Plaza,2159,NSW,11,2095.22,6,349.2033333333333,"(2150,2250]",Other,Other
2578,Male,49,1991-02-27,Tax Accountant,Retail,High Net Worth,No,3,26,71725 Goodland Lane,4509,QLD,7,1955.7800000000002,4,488.94500000000005,"(4450,4550]",Other,Other
2579,Female,35,1970-12-31,Desktop Support Technician,Manufacturing,Mass Customer,No,16,46,7282 Prairie Rose Trail,3184,VIC,9,788.5,3,262.8333333333333,"(3150,3250]",Other,Other
2580,Female,27,1988-07-04,Teacher,Financial Services,Mass Customer,Yes,13,28,63785 Anthes Circle,3260,VIC,1,5690.45,8,711.30625,"(3250,3350]",Other,Other
2582,Male,98,1977-08-10,Director of Sales,Health,Mass Customer,No,7,39,6551 Atwood Road,4216,QLD,7,2912.8100000000004,5,582.5620000000001,"(4150,4250]",Other,Other
2583,Female,34,1963-09-12,Human Resources Assistant,Property,Mass Customer,No,15,53,258 Bunker Hill Hill,2138,NSW,8,2652.07,4,663.0175,"(2050,2150]",Other,Other
2584,Female,86,1980-07-07,Technical Writer,Financial Services,High Net Worth,No,12,36,592 Oak Valley Center,2534,NSW,9,2208.2400000000002,5,441.648,"(2450,2550]",Other,Other
2585,Male,15,1994-06-22,Geologist,n/a,Affluent Customer,No,7,22,83441 Donald Pass,4565,QLD,7,3498.11,7,499.73,"(4550,4650]",Other,Other
2586,Male,10,1979-09-12,Tax Accountant,Financial Services,Mass Customer,Yes,13,37,9106 Thompson Hill,2032,NSW,8,1145.04,3,381.68,"[1950,2050]",Other,Other
2587,Female,76,1979-03-30,Data Coordiator,n/a,Affluent Customer,No,4,38,0671 Vera Drive,4812,QLD,5,4776.43,9,530.7144444444444,"(4750,4850]","(4750,4850]",Other
2588,Male,37,2001-01-02,Professor,n/a,High Net Worth,No,2,16,50 Londonderry Park,2034,NSW,10,3493.49,3,1164.4966666666667,"[1950,2050]",Other,Other
2590,Female,48,1964-09-22,General Manager,Financial Services,Affluent Customer,Yes,11,52,27 Grayhawk Alley,2102,NSW,11,5482.999999999999,6,913.8333333333331,"(2050,2150]",Other,General Manager
2592,Male,84,1995-06-19,Help Desk Operator,Financial Services,Mass Customer,Yes,1,21,303 Michigan Avenue,3977,VIC,5,6490.3,8,811.2875,"(3950,4050]",Other,Other
2593,Female,69,1973-07-26,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,19,43,6 Forest Avenue,2870,NSW,4,937.8200000000002,4,234.45500000000004,"(2850,2950]","(2850,2950]",Other
2594,Male,90,1997-06-23,Internal Auditor,Manufacturing,Mass Customer,No,2,19,3 Pennsylvania Terrace,2197,NSW,9,4895.55,6,815.9250000000001,"(2150,2250]",Other,Other
2595,Male,56,1977-08-17,Nurse Practicioner,n/a,Affluent Customer,Yes,8,39,755 Ramsey Terrace,4152,QLD,6,4631.38,8,578.9225,"(4150,4250]",Other,Other
2596,Female,51,1976-08-20,Assistant Professor,n/a,Affluent Customer,Yes,13,40,33782 Doe Crossing Terrace,2280,NSW,7,3854.79,5,770.958,"(2250,2350]",Other,Other
2597,Female,58,1980-10-25,Civil Engineer,Manufacturing,High Net Worth,Yes,11,36,97 Waxwing Terrace,4217,QLD,10,4017.66,6,669.61,"(4150,4250]",Other,Civil Engineer
2598,Male,23,1980-03-26,Senior Developer,Manufacturing,Affluent Customer,No,9,37,2 Marquette Drive,2204,NSW,8,3931.13,5,786.226,"(2150,2250]",Other,Other
2599,Female,9,1954-05-03,VP Marketing,Manufacturing,Mass Customer,No,5,63,357 Elgar Alley,3910,VIC,9,4275,7,610.7142857142857,"(3850,3950]",Other,Other
2600,Male,55,2001-03-03,Senior Financial Analyst,Financial Services,Mass Customer,Yes,1,16,37258 Stephen Place,4116,QLD,9,3233.7700000000004,3,1077.9233333333334,"(4050,4150]",Other,Other
2601,Female,48,1975-01-18,Software Engineer,Financial Services,Affluent Customer,No,13,42,9 Cambridge Junction,2315,NSW,7,4582.12,8,572.765,"(2250,2350]",Other,Other
2602,Female,46,1977-03-22,Structural Analysis Engineer,Health,Mass Customer,No,3,40,10 American Alley,2066,NSW,12,4041.79,7,577.3985714285715,"(2050,2150]",Other,Other
2603,Female,44,1962-02-04,Nurse,Financial Services,High Net Worth,No,11,55,84 Stuart Lane,3146,VIC,11,4657.99,7,665.4271428571428,"(3050,3150]",Other,Other
2604,Male,91,1975-05-08,Account Executive,Retail,Mass Customer,Yes,7,42,6 Carioca Avenue,3185,VIC,9,2795.79,6,465.965,"(3150,3250]",Other,Other
2605,Male,50,1965-02-03,Marketing Manager,Health,High Net Worth,Yes,18,52,75688 Maple Court,3618,VIC,1,4346.57,5,869.314,"(3550,3650]","(3550,3650]",Marketing Manager
2606,Female,56,1978-08-19,Electrical Engineer,Manufacturing,High Net Worth,No,12,38,906 Toban Lane,2093,NSW,10,4718.43,10,471.843,"(2050,2150]",Other,Other
2607,Male,90,1992-05-08,Registered Nurse,Health,Affluent Customer,Yes,7,25,76085 Eagan Crossing,3071,VIC,10,1943.5099999999998,8,242.93874999999997,"(3050,3150]",Other,Other
2608,Female,44,1975-11-05,Budget/Accounting Analyst,Health,Affluent Customer,Yes,6,41,28634 Nova Circle,3127,VIC,12,1553.4599999999998,7,221.9228571428571,"(3050,3150]",Other,Other
2609,Female,17,1964-12-18,Compensation Analyst,Financial Services,Mass Customer,Yes,14,52,34 Colorado Pass,2287,NSW,6,2569.94,7,367.13428571428574,"(2250,2350]",Other,Other
2610,Female,41,1954-04-30,Account Coordinator,IT,Mass Customer,No,10,63,1031 Kennedy Way,4507,QLD,7,5598.91,8,699.86375,"(4450,4550]",Other,Other
2611,Female,36,1991-02-18,Tax Accountant,Financial Services,Affluent Customer,No,9,26,23426 Transport Center,2218,NSW,10,2609.86,7,372.83714285714285,"(2150,2250]",Other,Other
2612,Male,33,1969-04-30,Statistician,Retail,Affluent Customer,No,18,48,20 Del Mar Circle,2450,NSW,9,1145.41,2,572.705,"(2350,2450]",Other,Other
2615,Female,23,1998-08-13,Nurse,Financial Services,Mass Customer,Yes,1,18,51313 Fulton Junction,2580,NSW,7,5517.12,9,613.0133333333333,"(2550,2650]",Other,Other
2616,Female,28,1970-06-11,Nurse,n/a,High Net Worth,Yes,13,46,889 Sundown Trail,2162,NSW,9,6417.95,11,583.4499999999999,"(2150,2250]",Other,Other
2618,Male,85,1977-12-14,Administrative Assistant,n/a,Mass Customer,No,4,39,2271 Fordem Plaza,2780,NSW,8,3007.9300000000003,10,300.793,"(2750,2850]",Other,Administrative Assistant
2619,Female,62,1978-07-05,Web Designer,Financial Services,High Net Worth,Yes,14,38,25 Parkside Terrace,4570,QLD,3,2659.5699999999997,2,1329.7849999999999,"(4550,4650]",Other,Web Designer
2620,Male,26,1999-04-30,Civil Engineer,Manufacturing,Mass Customer,No,1,18,61 Northfield Pass,2190,NSW,10,4919.55,8,614.94375,"(2150,2250]",Other,Civil Engineer
2621,Female,24,1974-02-21,Assistant Media Planner,Entertainment,High Net Worth,No,15,43,536 Crowley Crossing,2167,NSW,7,3235.9900000000002,7,462.2842857142858,"(2150,2250]",Other,Other
2622,Male,13,1979-12-10,Staff Accountant,Financial Services,Mass Customer,No,16,37,0 Erie Lane,4405,QLD,1,3800.0299999999997,7,542.8614285714285,"(4350,4450]","(4350,4450]",Other
2623,Male,42,1982-07-28,Media Manager,Property,Mass Customer,Yes,15,34,9837 Granby Alley,2445,NSW,7,4136.08,5,827.216,"(2350,2450]",Other,Media Manager
2624,Male,37,1964-07-08,Community Outreach Specialist,Retail,Mass Customer,Yes,11,52,8 Lake View Way,3977,VIC,7,2159.3100000000004,5,431.8620000000001,"(3950,4050]",Other,Other
2625,Female,45,1972-03-16,Research Assistant,Manufacturing,Affluent Customer,Yes,8,45,1567 Schiller Street,3810,VIC,6,1764.47,4,441.1175,"(3750,3850]",Other,Other
2626,Male,42,1998-10-24,Account Coordinator,Property,Affluent Customer,Yes,4,18,6 Warbler Road,2462,NSW,5,2023.9499999999998,4,505.98749999999995,"(2450,2550]",Other,Other
2627,Female,7,1971-10-29,Budget/Accounting Analyst,Retail,Mass Customer,Yes,12,45,383 Little Fleur Circle,2753,NSW,7,4375.27,6,729.2116666666667,"(2750,2850]",Other,Other
2628,Male,29,2001-05-21,Assistant Media Planner,Entertainment,Affluent Customer,No,1,16,804 Shelley Junction,2567,NSW,7,1808.92,4,452.23,"(2550,2650]",Other,Other
2629,Female,60,1976-08-13,Engineer,Entertainment,High Net Worth,No,19,40,2 Beilfuss Plaza,2000,NSW,9,4119.06,5,823.8120000000001,"[1950,2050]",Other,Other
2630,Male,76,1978-12-17,Senior Sales Associate,Retail,Mass Customer,No,10,38,78019 Manley Center,2304,NSW,5,4794.58,10,479.45799999999997,"(2250,2350]",Other,Other
2631,Male,4,1995-05-11,Software Engineer,Financial Services,Mass Customer,Yes,2,22,34 Warrior Trail,2759,NSW,8,866.46,3,288.82,"(2750,2850]",Other,Other
2634,Male,85,1980-07-14,Quality Engineer,Financial Services,High Net Worth,No,15,36,87 Elka Terrace,2034,NSW,12,798.28,3,266.0933333333333,"[1950,2050]",Other,Other
2635,Male,45,1959-01-03,Nurse,Retail,Mass Customer,No,14,58,13 Dexter Lane,3279,VIC,8,5178.56,8,647.32,"(3250,3350]",Other,Other
2636,Female,35,1974-01-05,Nuclear Power Engineer,Manufacturing,High Net Worth,Yes,14,43,701 Talisman Crossing,2000,NSW,10,407.9600000000001,3,135.9866666666667,"[1950,2050]",Other,Other
2637,Female,28,1972-07-30,Help Desk Operator,Retail,Mass Customer,Yes,11,44,518 Colorado Trail,2100,NSW,10,11222.65,11,1020.2409090909091,"(2050,2150]",Other,Other
2638,Male,1,1977-02-10,Budget/Accounting Analyst,IT,Mass Customer,Yes,15,40,3 Forest Dale Lane,2100,NSW,11,4047.25,9,449.69444444444446,"(2050,2150]",Other,Other
2639,Female,70,1986-07-03,Geologist,Entertainment,Mass Customer,Yes,10,30,9 Huxley Hill,4503,QLD,6,3676.22,5,735.2439999999999,"(4450,4550]",Other,Other
2640,Male,75,1978-08-24,Computer Systems Analyst,n/a,Affluent Customer,No,12,38,55 Fordem Street,3147,VIC,10,4246.5599999999995,11,386.05090909090904,"(3050,3150]",Other,Other
2641,Female,71,1977-03-22,Software Test Engineer,n/a,Mass Customer,Yes,12,40,52753 Logan Hill,2031,NSW,12,2661.43,7,380.2042857142857,"[1950,2050]",Other,Other
2643,Female,53,1989-10-11,Nurse,n/a,Affluent Customer,No,18,27,42 Manitowish Hill,4352,QLD,5,348.0899999999999,3,116.02999999999997,"(4350,4450]","(4350,4450]",Other
2644,Male,72,1977-09-03,VP Sales,IT,Mass Customer,No,12,39,008 6th Center,3141,VIC,7,1607.27,2,803.635,"(3050,3150]",Other,Other
2645,Male,20,2000-06-26,Technical Writer,IT,High Net Worth,Yes,1,16,78 Shasta Place,2135,NSW,12,1500.81,6,250.135,"(2050,2150]",Other,Other
2646,Female,14,1972-10-11,Sales Representative,Retail,Mass Customer,Yes,17,44,40 Veith Circle,4701,QLD,1,2013.52,5,402.704,"(4650,4750]",Other,Sales Representative
2648,Male,60,1998-05-09,Account Representative,n/a,Affluent Customer,No,1,19,736 Tomscot Center,4503,QLD,5,4384.85,5,876.97,"(4450,4550]",Other,Other
2649,Male,7,1986-01-16,Dental Hygienist,Health,Affluent Customer,Yes,20,31,9521 Old Shore Trail,2769,NSW,10,3870.96,4,967.74,"(2750,2850]",Other,Other
2650,Female,33,1995-08-20,Business Systems Development Analyst,IT,Affluent Customer,Yes,10,21,99 Homewood Place,4213,QLD,8,2394.8200000000006,6,399.13666666666677,"(4150,4250]",Other,Business Systems Development Analyst
2651,Male,10,1978-10-20,Nuclear Power Engineer,Manufacturing,Mass Customer,Yes,10,38,6876 Mandrake Avenue,2298,NSW,6,6073.49,7,867.6414285714285,"(2250,2350]",Other,Other
2652,Male,96,1957-12-15,Biostatistician,n/a,Affluent Customer,Yes,15,59,16 Hudson Alley,2234,NSW,10,5319.91,5,1063.982,"(2150,2250]",Other,Other
2653,Male,80,1995-01-05,Food Chemist,Health,Affluent Customer,No,1,22,7163 2nd Point,3931,VIC,8,7365.4800000000005,9,818.3866666666668,"(3850,3950]",Other,Food Chemist
2654,Female,83,1977-11-28,Tax Accountant,Telecommunications,Mass Customer,No,13,39,30 Parkside Terrace,2210,NSW,10,5504.95,9,611.661111111111,"(2150,2250]",Other,Other
2655,Male,56,1966-06-11,Nuclear Power Engineer,Manufacturing,Mass Customer,No,15,50,19 Fairview Road,4012,QLD,3,4527.9400000000005,6,754.6566666666668,"(3950,4050]",Other,Other
2656,Female,80,1959-05-02,Statistician,n/a,Mass Customer,Yes,10,58,444 Spaight Crossing,3070,VIC,10,4142.75,7,591.8214285714286,"(3050,3150]",Other,Other
2657,Male,20,1991-12-16,Recruiter,n/a,Mass Customer,No,5,25,447 Delaware Park,3911,VIC,5,2648.8500000000004,3,882.9500000000002,"(3850,3950]",Other,Other
2659,Female,81,1974-06-14,Professor,Argiculture,High Net Worth,Yes,11,42,882 Mitchell Place,4151,QLD,4,8143.93,12,678.6608333333334,"(4150,4250]",Other,Other
2661,Female,59,1976-12-26,VP Marketing,Financial Services,High Net Worth,Yes,12,40,17 South Crossing,2770,NSW,7,3638.75,5,727.75,"(2750,2850]",Other,Other
2662,Female,53,1977-12-21,Accountant,Property,Mass Customer,Yes,16,39,648 Rigney Pass,2460,NSW,2,6500.299999999999,9,722.2555555555555,"(2450,2550]",Other,Other
2663,Male,69,1956-08-01,Environmental Tech,Health,Mass Customer,Yes,19,60,1 Ronald Regan Hill,2756,NSW,8,2037.02,5,407.404,"(2750,2850]",Other,Other
2664,Male,83,1966-01-16,Engineer,n/a,Mass Customer,No,15,51,359 Briar Crest Road,2155,NSW,10,3303.71,7,471.9585714285714,"(2150,2250]",Other,Other
2665,Male,43,1965-03-28,Project Manager,Telecommunications,Mass Customer,Yes,17,52,4543 Service Terrace,2566,NSW,8,3383.62,3,1127.8733333333332,"(2550,2650]",Other,Project Manager
2666,Male,2,1971-02-16,Occupational Therapist,Health,Mass Customer,No,9,46,0 Knutson Crossing,2151,NSW,8,1424.8200000000002,4,356.20500000000004,"(2150,2250]",Other,Other
2667,Female,65,1958-07-17,Product Engineer,Manufacturing,Affluent Customer,Yes,6,58,28156 School Park,3188,VIC,10,2515.43,5,503.08599999999996,"(3150,3250]",Other,Product Engineer
2668,Male,27,1978-07-26,Senior Quality Engineer,Health,Mass Customer,No,18,38,920 Manley Crossing,4226,QLD,8,1542.4099999999999,5,308.48199999999997,"(4150,4250]",Other,Senior Quality Engineer
2669,Male,95,1995-02-18,Business Systems Development Analyst,Property,Affluent Customer,No,1,22,38 Armistice Lane,3250,VIC,2,1280.07,3,426.69,"(3150,3250]",Other,Business Systems Development Analyst
